id,inst_f1,chord_f1,time_sig_acc,pitch_oa,velocity_oa,duration_oa,chroma_sim,groove_sim,note_density_nrmse
0,0.9918342,0.4735421,1.0000000,0.6778648,0.7034674,0.6851993,0.8113482,0.7938897,0.0850427
1,0.8365050,0.4956906,1.0000000,0.6385013,0.4709176,0.2849242,0.8801598,0.5353007,0.1943442
2,0.9835013,0.8390815,1.0000000,0.8864070,0.5916943,0.4582065,0.3494247,0.5577421,0.1905231
3,0.9399700,1.0000000,1.0000000,0.4971781,0.5611007,0.6163518,0.6718040,0.4435382,0.6439901
4,0.9856536,0.7493869,1.0000000,0.9034298,0.7657490,0.5873414,0.7385556,0.3250605,0.2091670
5,0.9918355,0.4536745,1.0000000,0.6160642,0.7713193,0.3982891,0.6327077,0.7077267,0.2643776
6,0.9774815,1.0000000,1.0000000,0.8053635,0.5451239,0.2537762,0.7749966,0.6942567,0.1083666
7,0.9160339,0.5983384,1.0000000,0.8287643,0.7974052,0.6339139,0.7771959,0.4643223,0.3930995
8,0.9918328,0.2750439,1.0000000,0.9221799,0.6295040,0.2764438,0.5520335,0.5595528,0.4718211
9,0.8973404,1.0000000,1.0000000,0.8555809,0.6437026,0.7694713,0.4774567,0.6074323,0.4846579
10,0.9918348,0.4129800,1.0000000,0.7886675,0.5460960,0.5286324,0.4529023,0.6313297,0.7822405
11,1.0000000,0.5494404,1.0000000,0.7464365,0.7172613,0.4148326,0.7445176,0.8035795,0.1017264
12,1.0000000,0.7727118,1.0000000,0.9068884,0.7453045,0.4208065,0.8098899,0.6170103,0.3251601
13,0.9911862,0.7814045,1.0000000,0.6668977,0.4727116,0.6780330,0.8598714,0.8013826,0.1854722
14,1.0000000,0.1290845,1.0000000,0.5205198,0.6628608,0.4980306,0.8511262,0.6239525,0.4845612
15,0.9818657,0.4301472,1.0000000,0.8702673,0.5766194,0.5118398,0.6993166,0.6349189,0.2510156
16,1.0000000,0.7883308,1.0000000,0.8555714,0.8616111,0.2605914,0.6521386,0.7652178,0.3130107
17,0.8547145,1.0000000,1.0000000,0.7620672,0.7749341,0.3912902,0.5249930,0.5480423,0.3563376
18,1.0000000,0.8886401,1.0000000,0.5739776,0.6029190,0.5771609,0.4612807,0.9072842,0.1396105
19,1.0000000,0.3149322,1.0000000,0.7401764,0.6235612,0.6562728,0.8662894,0.5963111,0.2199186
20,1.0000000,0.6057539,1.0000000,0.9323906,0.9134623,0.5498648,0.5554085,0.4355777,0.5586253
21,0.8765138,0.4747309,1.0000000,0.6510090,0.5456239,0.7278288,0.6045890,0.6800307,0.3896269
22,0.9868367,0.7551528,1.0000000,0.9373148,0.6256819,0.5047430,0.6529883,0.7402766,0.4112271
23,0.9918362,0.2915747,1.0000000,0.3125532,0.6309315,0.5966086,0.8245396,0.6790796,0.6088022
24,0.9901978,1.0000000,1.0000000,0.7828506,0.5054476,0.6111566,0.8212564,0.6266635,0.0888157
25,0.9803901,0.7955627,1.0000000,0.8003807,0.6538723,0.8528351,0.6942233,0.7316061,0.2062688
26,0.9918362,0.6999812,1.0000000,0.7676759,0.5766662,0.6957924,0.8867738,0.5964653,0.1734084
27,0.9713687,0.4264085,1.0000000,0.8314258,0.5709098,0.8941642,0.6506178,0.7503110,0.2393487
28,1.0000000,0.5400553,1.0000000,0.4601437,0.5625035,0.5341536,0.7963108,0.5228159,0.5206530
29,1.0000000,0.3755766,1.0000000,0.8957424,0.4771915,0.5390524,0.6801463,0.4876204,0.3696584
30,0.9913671,0.5017080,1.0000000,0.8004593,0.4221369,0.6060723,0.6638997,0.3589703,0.4425289
31,0.9879874,0.8275183,1.0000000,0.9550908,0.4409154,0.6409709,0.6242779,0.5680081,0.5376969
32,1.0000000,0.5846070,1.0000000,0.9240432,0.7071726,0.7152257,0.9196512,0.5455214,0.3183815
33,0.8368172,0.7156054,1.0000000,0.9112319,0.4077355,0.4145502,0.8887545,0.6789871,0.4377578
34,0.9555468,0.8470309,1.0000000,0.7264325,0.6096126,0.7364574,0.7478783,0.4960313,0.1398133
35,1.0000000,0.5475316,1.0000000,0.8806097,0.7258148,0.8098230,0.8054558,0.6092595,0.4371791
36,0.9331369,0.4572705,1.0000000,0.7377919,0.6790765,0.3808755,0.5590873,0.7420640,0.2412202
