id,inst_f1,chord_f1,time_sig_acc,pitch_oa,velocity_oa,duration_oa,chroma_sim,groove_sim,note_density_nrmse
0,0.9865542,0.8566082,1.0000000,0.7146277,0.7551608,0.6216916,0.8203570,0.7530700,0.2549226
1,0.9822960,0.6337496,1.0000000,0.8032336,0.5425361,0.7778185,0.8024678,0.5061181,0.4571579
2,0.9825107,1.0000000,1.0000000,0.9375750,0.6057578,0.4826219,0.8834926,0.4330447,0.5673551
3,0.9613265,1.0000000,1.0000000,0.7779951,0.5917799,0.4324463,0.7570766,0.6682335,0.7905780
4,0.9722708,0.6035985,1.0000000,0.7157193,0.8475159,0.4346977,0.8644647,0.8796941,0.2228765
5,0.9869955,0.3293691,1.0000000,0.6670466,0.7084244,0.5130404,0.7410110,0.4032536,0.4042944
6,0.9394825,1.0000000,1.0000000,0.5729099,0.6917014,0.6575303,0.5859937,0.5557078,0.2706927
7,0.9260026,0.6873809,1.0000000,0.7451651,0.5599074,0.5651224,0.5102385,0.3811085,0.1370856
8,0.9633389,1.0000000,1.0000000,0.7694824,0.8701542,0.3856140,0.7490150,0.7497897,0.3639814
9,0.7947147,0.0710181,1.0000000,0.8839394,0.8277997,0.5152698,0.7067159,0.5011767,0.4189210
10,0.9870288,0.3165270,1.0000000,0.7530446,0.5639621,0.3505263,0.4178437,0.6779018,0.3962749
11,0.8602578,0.6541543,1.0000000,0.5171500,0.8279081,0.4714141,0.6323883,0.4988424,0.3007560
12,0.9858393,0.6509697,1.0000000,0.8536702,0.5250965,0.6402515,0.8085201,0.3205757,0.2157714
13,0.9715564,0.4134038,1.0000000,0.6546497,0.6788291,0.6278738,0.6240642,0.5142296,0.3385632
14,0.9199238,0.4172850,1.0000000,0.6389702,0.4809659,0.5529525,0.7482816,0.4506432,0.2286277
15,0.8470714,0.5321207,1.0000000,0.8504712,0.9048627,0.2547097,0.5386289,0.5186371,0.1376231
16,0.9730450,0.6530359,1.0000000,0.6834936,0.7312635,0.4427863,0.6309866,0.4332208,0.2724951
17,0.9599489,0.3814115,1.0000000,0.6312085,0.6427469,0.4880969,0.4956233,0.7800886,0.7043909
18,0.8335549,0.5085261,1.0000000,0.8303355,0.5072700,0.8310267,0.6454745,0.8482521,0.2160281
19,1.0000000,0.5685651,1.0000000,0.7962293,0.4501814,0.3577610,0.9338423,0.6754992,0.5384123
20,0.9869984,0.6656683,1.0000000,0.8221466,0.7417295,0.3876869,0.7516229,0.9637492,0.2420614
21,0.9582995,0.6306833,1.0000000,0.7746586,0.6441212,0.5780801,0.7258889,0.6462142,0.3339057
22,0.8728835,1.0000000,1.0000000,0.6642858,0.8237664,0.6839950,0.7366371,0.7570533,0.4058069
23,1.0000000,0.6953292,1.0000000,0.6314646,0.6986265,0.3237874,0.7522283,0.3785244,0.5564283
24,0.9425328,0.3629351,1.0000000,0.7516144,0.5108142,0.5085098,0.8399061,0.4266884,0.4817275
25,0.8596028,0.1683238,1.0000000,0.8787435,0.6633956,0.5607956,0.8165946,0.5211027,0.5244640
