id,inst_f1,chord_f1,time_sig_acc,pitch_oa,velocity_oa,duration_oa,chroma_sim,groove_sim,note_density_nrmse
0,0.8781428,0.2177192,1.0000000,0.8036315,0.6146050,0.4613476,0.5032530,0.8983466,0.2867328
1,0.8858180,1.0000000,1.0000000,0.8882990,0.5546167,0.7598666,0.8040323,0.7202042,0.2440244
2,0.9186547,0.7775862,1.0000000,0.7691755,0.5436782,0.5483222,0.6160843,0.8117994,0.3913546
3,1.0000000,0.6215560,1.0000000,0.8597763,0.3501486,0.6542458,0.5785652,0.3635508,0.3001858
4,0.9796972,0.6065983,1.0000000,0.6748754,0.7538773,0.2165906,0.8483036,0.5748132,0.4651993
5,0.9843389,0.3517501,1.0000000,0.7691638,0.7481593,0.4637318,0.9155339,0.3060364,0.1743403
6,0.9271115,0.7906985,0.9375000,0.7894341,0.5093765,0.3861319,0.8602453,0.6380577,0.1487851
7,0.9557911,0.6763947,1.0000000,0.8036265,0.6723470,0.4059789,0.7283046,0.8198702,0.2746454
8,1.0000000,1.0000000,1.0000000,0.7020141,0.7127729,0.5535126,0.4021267,0.5924717,0.5516199
9,0.9846010,0.2191189,1.0000000,0.8020755,0.6005626,0.3686048,0.7968034,0.5506757,0.5690781
10,0.9071525,0.0586808,1.0000000,0.9257560,0.4577496,0.3856189,0.6591020,0.7458534,0.4761638
11,0.9410370,0.0659455,1.0000000,0.5784490,0.8160585,0.6644758,0.7920707,0.5054178,0.4616742
12,0.9862328,0.3907801,1.0000000,0.9314508,0.5307231,0.4115161,0.9224996,0.6383944,0.6880043
13,1.0000000,0.4536401,1.0000000,0.8016593,0.4809909,0.3426757,0.6892312,0.5802899,0.3940474
14,1.0000000,0.1135331,1.0000000,0.9649070,0.6863226,0.4770405,0.8702365,0.6600216,0.0554068
15,0.9613010,0.2428351,1.0000000,0.7596290,0.8489555,0.5464486,0.7081408,0.8941395,0.4304424
16,1.0000000,0.4975076,1.0000000,0.8205910,0.5085628,0.6487755,0.9053804,0.3991877,0.5254798
17,1.0000000,1.0000000,1.0000000,0.7360785,0.6936154,0.5267134,0.7047766,0.6802867,0.3332962
18,0.9620785,0.5370011,1.0000000,0.7145376,0.6502527,0.6356642,0.6637888,0.6036150,0.2126128
19,0.9694720,0.5126691,1.0000000,0.7697246,0.4180153,0.5220116,0.7290525,0.8696095,0.4567658
20,1.0000000,0.4979938,1.0000000,0.7677128,0.7110877,0.3101779,0.9070968,0.7049596,0.5795852
21,0.9894352,0.5658883,1.0000000,0.7750959,0.6007607,0.1728466,0.6187367,0.5981985,0.5791879
22,0.9887530,0.8277823,1.0000000,0.9131131,0.5384395,0.5702284,0.6019798,0.7505418,0.3954259
23,0.9562521,0.6669157,1.0000000,0.7332386,0.4313481,0.4046875,0.6095856,0.3623354,0.5899436
24,0.9794849,0.0179389,1.0000000,0.6236989,0.6813216,0.4528440,0.8399031,0.6156233,0.2002296
25,0.9868899,0.4269635,1.0000000,0.8118707,0.6752263,0.5831002,0.9477131,0.6019593,0.2738568
26,1.0000000,0.5262510,1.0000000,0.8039856,0.7506791,0.2458335,0.9081428,0.6268756,0.3292636
27,1.0000000,0.7689198,1.0000000,0.5770092,0.4962289,0.4880638,0.8293369,0.7145086,0.4603015
28,1.0000000,0.5850162,1.0000000,0.5748783,0.7833701,0.6048579,0.8947421,0.5718298,0.3989528
29,0.9926744,1.0000000,1.0000000,0.6216145,0.6506255,0.3244758,0.6244841,0.7644304,0.4785007
30,0.9515902,0.6978696,1.0000000,0.6983085,0.6622573,0.7127966,0.8585671,0.6946879,0.4089105
31,0.8973927,0.7152137,1.0000000,0.7213427,0.4628110,0.5833129,0.7007152,0.6530988,0.1833278
32,0.7585459,0.4648664,1.0000000,0.7831529,0.9137308,0.4393779,0.8189829,0.6557225,0.4889961
33,1.0000000,0.7013943,1.0000000,0.8579839,0.8706838,0.3872033,0.6175361,0.6151847,0.4019804
34,0.7304148,0.5374447,1.0000000,0.8687648,0.6069210,0.5856890,0.8916357,0.5910960,0.2831939
35,0.8678423,0.4146386,1.0000000,0.9345031,0.5953329,0.6307809,0.8221820,0.5879253,0.2355023
36,0.9909635,0.5640944,1.0000000,0.7264360,0.6120260,0.2603715,0.7656420,0.5196790,0.4086694
37,0.9818547,0.2575635,1.0000000,0.7136831,0.4397388,0.8437368,0.7766481,0.7292842,0.3424460
38,0.9771632,0.7675675,1.0000000,0.8487292,0.7811617,0.3048751,0.7827170,0.5894456,0.3653845
39,1.0000000,0.4608074,1.0000000,0.6763429,0.6766493,0.3914970,0.5146612,0.6713979,0.3440520
40,0.8875370,0.5391436,1.0000000,0.6702574,0.8942901,0.3825040,0.5485894,0.5365592,0.3356443
41,0.9637792,1.0000000,1.0000000,0.8120622,0.7190997,0.4540345,0.9067398,0.4492814,0.3068024
42,0.9911144,0.4357921,1.0000000,0.8631904,0.5754686,0.6559291,0.8609116,0.6831469,0.4509379
43,1.0000000,0.6540387,1.0000000,0.6439892,0.5285605,0.2360003,0.6781251,0.4867550,0.3605740
44,0.9741758,0.5752736,1.0000000,0.5080582,0.8766487,0.5001971,0.8195536,0.5924354,0.1369085
45,1.0000000,0.4908394,1.0000000,0.6467102,0.6061965,0.4677281,0.4827286,0.8332937,0.5210361
46,0.8366760,1.0000000,1.0000000,0.6472782,0.7004515,0.4319651,0.6941292,0.7161569,0.1222218
47,1.0000000,0.4389651,1.0000000,0.5910423,0.7510135,0.6515204,0.8010216,0.8123186,0.5673434
48,1.0000000,1.0000000,1.0000000,0.7093870,0.8908961,0.6398038,0.8384529,0.6311920,0.2628171
49,0.9357299,0.6265884,1.0000000,0.6215539,0.8349112,0.5119160,0.7568116,0.5887978,0.2840572
50,0.9713935,0.2841547,1.0000000,0.6453235,0.5811508,0.4428542,0.6472190,0.5588000,0.3501402
51,0.9925072,0.5250668,1.0000000,0.5425488,0.5721637,0.4054266,0.7852209,0.4375252,0.5063204
52,0.8120557,0.5421505,1.0000000,0.8237078,0.5216932,0.3296686,0.8143137,0.2539099,0.6979314
53,0.9880544,1.0000000,1.0000000,0.7795836,0.5343558,0.3180326,0.8986115,0.7782212,0.4208273
54,0.9920051,0.3087984,1.0000000,0.9576667,0.5938690,0.4857950,0.7963933,0.5558609,0.4426814
55,0.8258313,0.4818708,1.0000000,0.5794310,0.3650064,0.7564012,0.3393190,0.7483294,0.4594876
56,0.9897636,0.3111851,1.0000000,0.5190970,0.5544035,0.7208746,0.7308543,0.7555446,0.1671371
57,0.9851313,0.7315617,1.0000000,0.7100789,0.8438797,0.5105853,0.7579004,0.7163680,0.4777208
58,1.0000000,0.4481728,1.0000000,0.7349985,0.4552213,0.6205663,0.8444201,0.7741397,0.3247205
59,1.0000000,0.4636027,1.0000000,0.8145254,0.7899596,0.4436086,0.7322678,0.6764450,0.5660645
60,0.8623790,0.2198365,1.0000000,0.7654680,0.7813414,0.3811818,0.7796709,0.7441906,0.2725995
61,0.9733448,0.5340952,1.0000000,0.8281564,0.8375839,0.4829746,0.6718671,0.8125037,0.3011447
62,0.9381021,0.1172140,1.0000000,0.7772328,0.7517109,0.5218497,0.8480912,0.6176264,0.1766145
63,0.9275460,0.2971938,1.0000000,0.7798792,0.6739528,0.4698007,0.8671978,0.4817884,0.1336739
64,0.9874705,1.0000000,1.0000000,0.8474196,0.3388443,0.4940828,0.5494278,0.3257828,0.2491131
65,0.9926931,1.0000000,1.0000000,0.7639981,0.5015385,0.5324783,0.8968880,0.8265416,0.3893880
