id,inst_f1,chord_f1,time_sig_acc,pitch_oa,velocity_oa,duration_oa,chroma_sim,groove_sim,note_density_nrmse
0,1.0000000,0.1477804,0.9375000,0.7798702,0.7094927,0.2551566,0.6156570,0.4064608,0.5413586
1,0.9730849,1.0000000,1.0000000,0.6759905,0.4562643,0.1394275,0.7315696,0.6802988,0.0651909
2,0.9868974,0.4204645,1.0000000,0.7743873,0.7413503,0.4769964,0.8643583,0.7268813,0.4238012
3,0.9869046,0.5590040,1.0000000,0.7127001,0.4263778,0.3576107,0.7876739,0.5265295,0.2123604
4,0.9808156,0.5018640,1.0000000,0.8469937,0.8399301,0.4533920,0.7437057,0.5267873,0.2668736
5,0.9143493,1.0000000,1.0000000,0.7928916,0.6893528,0.4195683,0.8105913,0.8311102,0.1124179
6,1.0000000,1.0000000,1.0000000,0.8388687,0.5634581,0.4868873,0.7754595,0.5302428,0.2152466
7,0.9868460,0.3751136,1.0000000,0.8038669,0.4016943,0.6086154,0.8442411,0.7585242,0.4387936
8,0.9772510,0.5997656,1.0000000,0.5778289,0.6410235,0.5018375,0.7424497,0.7623957,0.2545234
9,1.0000000,0.7372004,1.0000000,0.7188959,0.7093102,0.4367599,0.5869500,0.5800311,0.4225452
10,0.9840157,1.0000000,1.0000000,0.9131923,0.8870936,0.3176585,0.5727325,0.5006351,0.3287326
11,0.9868701,0.6502759,1.0000000,0.7093282,0.5354812,0.5400472,0.7588842,0.7464751,0.2245742
12,0.9655676,0.0532598,1.0000000,0.8621656,0.6267371,0.4397782,0.6880385,0.6982040,0.2725714
13,0.9863004,0.6062101,1.0000000,0.7426974,0.6313734,0.3632246,0.7137554,0.6476938,0.4992828
14,0.9591799,1.0000000,1.0000000,0.9054298,0.6097123,0.6666824,0.8347944,0.4532543,0.1880059
15,0.9783168,0.5729182,1.0000000,0.8607083,0.4518158,0.5292481,0.7177081,0.7634317,0.2983295
16,0.8483818,1.0000000,1.0000000,0.6279587,0.6686376,0.7307623,0.4623848,0.6943014,0.3547578
17,0.9855404,0.7070930,1.0000000,0.8959078,0.6541023,0.4965628,0.6898775,0.7269631,0.1038245
18,0.9779861,0.8335456,1.0000000,0.7069155,0.6531897,0.5338991,0.6389964,0.8333286,0.4844934
19,0.8795792,0.4618730,1.0000000,0.6075351,0.4884324,0.3144342,0.9375781,0.8549322,0.2387597
20,0.9781344,0.6076368,1.0000000,0.7046243,0.7338686,0.3272541,0.6548058,0.5747649,0.5714469
21,0.9594245,1.0000000,1.0000000,0.7945581,0.6857405,0.4176146,0.7483829,0.6297943,0.1769305
22,1.0000000,0.6089141,1.0000000,0.4692501,0.7624938,0.4820006,0.9021916,0.7016502,0.5619010
23,1.0000000,0.4486019,1.0000000,0.6168291,0.7796514,0.4157810,0.5258369,0.4032721,0.5095700
24,1.0000000,1.0000000,1.0000000,0.9016162,0.8517343,0.4883729,0.8034446,0.5560560,0.3964632
25,0.9414456,0.1299914,1.0000000,0.7341462,0.7344872,0.4807712,0.6190981,0.6446903,0.5615384
26,1.0000000,0.7704527,1.0000000,0.9287393,0.6750823,0.4461742,0.8422803,0.8686660,0.2500153
27,0.9861228,0.6853696,1.0000000,0.4980685,0.6100124,0.5792536,0.7920241,0.7476931,0.3705524
28,0.8720021,1.0000000,1.0000000,0.6526182,0.5686747,0.5965889,0.7737789,0.5266229,0.2587796
29,0.9498185,0.4651063,1.0000000,0.7786601,0.8245636,0.4224479,0.6283131,0.7906417,0.2687477
30,1.0000000,0.3895714,1.0000000,0.8717649,0.6955531,0.5025363,0.8315693,0.4985760,0.2204296
31,0.9828995,0.5483020,1.0000000,0.8512239,0.8030345,0.3385565,0.6765008,0.6928005,0.1114883
32,0.9335663,0.6649758,1.0000000,0.5965726,0.6687320,0.5523233,0.9117697,0.4847038,0.4433865
33,0.8826772,0.1303460,1.0000000,0.8109882,0.6720285,0.2018499,0.5872275,0.5769158,0.4483989
34,0.9675988,0.6989130,1.0000000,0.9337201,0.6245834,0.3422787,0.8078516,0.6229318,0.4580404
35,0.9869052,1.0000000,1.0000000,0.8311738,0.6728964,0.6034800,0.8715050,0.7787865,0.3655616
36,1.0000000,0.6048896,1.0000000,0.6462830,0.8522196,0.4326686,0.8818133,0.6531540,0.1595926
