id,inst_f1,chord_f1,time_sig_acc,pitch_oa,velocity_oa,duration_oa,chroma_sim,groove_sim,note_density_nrmse
0,0.9909209,0.5984150,1.0000000,0.6692751,0.7132098,0.5569911,0.9515324,0.5560787,0.3842713
1,0.8843077,0.7169291,1.0000000,0.7445353,0.6278152,0.4859291,0.8256909,0.7371163,0.1623545
2,0.9190895,0.3405131,1.0000000,0.8397061,0.4696146,0.4166738,0.7338982,0.3213931,0.5579982
3,1.0000000,1.0000000,1.0000000,0.6794562,0.8495314,0.3552493,0.8369294,0.7023418,0.5090427
4,0.9313547,0.8874525,1.0000000,0.8414462,0.8932572,0.3758555,0.8154806,0.4410893,0.1834651
5,0.9920651,0.2662926,1.0000000,0.5919612,0.6040856,0.4773673,0.7535443,0.5055791,0.4772494
6,0.8938853,1.0000000,1.0000000,0.7987498,0.6974544,0.5131042,0.8337159,0.6817029,0.1341599
7,0.9348242,0.4238308,0.9375000,0.5538526,0.8711168,0.3732161,0.5140020,0.5183746,0.1983175
8,0.9384908,0.5377328,1.0000000,0.7116045,0.6790338,0.4155499,0.9020955,0.6126931,0.3219185
9,0.9886304,0.5209112,1.0000000,0.7536535,0.7729470,0.3992436,0.4736680,0.6336697,0.6032593
10,0.9922678,0.4047123,1.0000000,0.6887555,0.8477993,0.4149083,0.4426830,0.7139874,0.2258137
11,1.0000000,0.6116306,1.0000000,0.5334544,0.8062057,0.3449880,0.7704271,0.6101741,0.4555557
12,0.8224543,1.0000000,1.0000000,0.7594984,0.5414387,0.3108818,0.8513962,0.4179842,0.2719912
13,0.9921989,0.3012341,1.0000000,0.7252779,0.6862785,0.5990564,0.7305254,0.4478681,0.1658274
14,0.9611960,0.5758942,1.0000000,0.7759834,0.7481834,0.5180476,0.3927239,0.7173588,0.3714085
15,1.0000000,0.4107294,1.0000000,0.9094690,0.5804614,0.4057970,0.8028061,0.3821199,0.3517264
16,0.9906143,0.5996444,1.0000000,0.7492453,0.7190994,0.6854152,0.6584441,0.7409030,0.4870239
17,1.0000000,1.0000000,1.0000000,0.7377934,0.5345123,0.4815857,0.6823859,0.9187509,0.3981323
18,0.9095528,0.2752326,1.0000000,0.6219724,0.8107544,0.5581948,0.7508355,0.6988132,0.3752247
19,0.9922878,0.5266750,1.0000000,0.4089383,0.7290577,0.5608377,0.5233799,0.6293502,0.5849446
20,1.0000000,0.8369259,1.0000000,0.8520230,0.5045497,0.3253266,0.5501387,0.4622296,0.2429268
21,1.0000000,0.1671177,1.0000000,0.8837950,0.5800145,0.4849749,0.8366123,0.4927002,0.3040965
22,0.9820550,0.7213356,1.0000000,0.4283942,0.8736582,0.6699736,0.8231450,0.6917113,0.2708806
23,0.9840623,0.2295005,1.0000000,0.8827827,0.5449241,0.2245452,0.6647481,0.6849442,0.3745661
24,1.0000000,1.0000000,1.0000000,0.9244539,0.7346036,0.2867326,0.6451671,0.5418201,0.1027127
25,1.0000000,0.5825660,1.0000000,0.9235148,0.6323796,0.4891933,0.4660719,0.7937590,0.2739818
26,0.9834848,0.4181474,1.0000000,0.8230383,0.5018455,0.2735756,0.8877849,0.7383945,0.1727205
27,0.8737613,0.3899258,1.0000000,0.6077857,0.5873919,0.2331213,0.7211904,0.5065991,0.2514335
28,1.0000000,1.0000000,1.0000000,0.4473256,0.7770802,0.6801025,0.8865813,0.3482362,0.2010489
29,0.9919720,1.0000000,1.0000000,0.9166302,0.7328061,0.5455715,0.7834270,0.7036335,0.4035959
30,0.9000217,0.4598535,1.0000000,0.6596952,0.6727439,0.4603624,0.6892716,0.6938054,0.0863837
31,1.0000000,0.4689057,1.0000000,0.6504099,0.7744256,0.3758274,0.8945108,0.6064678,0.2462573
32,1.0000000,1.0000000,1.0000000,0.7499705,0.7435041,0.4958620,0.5952768,0.6192077,0.1932889
33,1.0000000,0.0441506,1.0000000,0.8143046,0.7043067,0.4408375,0.8640536,0.3619611,0.3810398
34,0.9905219,1.0000000,1.0000000,0.8645685,0.6082905,0.5158262,0.8586315,0.7620796,0.2944495
35,0.9742178,0.6015026,1.0000000,0.4903409,0.5893980,0.7913619,0.7266465,0.6624921,0.4838638
36,0.9811989,0.5483025,1.0000000,0.8138567,0.6152988,0.3047861,0.7444039,0.9101296,0.3405683
37,0.7112539,0.1419509,1.0000000,0.6697387,0.5333676,0.2838977,0.8757302,0.6935666,0.3819963
38,0.9305130,0.5960421,1.0000000,0.8774616,0.5434407,0.4438714,0.4826541,0.5833125,0.3593132
39,0.9922878,0.5064772,1.0000000,0.4515789,0.6175231,0.5752848,0.9213923,0.2995181,0.5515765
40,0.8821570,0.6390851,1.0000000,0.5325959,0.6517569,0.4407080,0.4862761,0.8372973,0.4320131
41,0.9509726,0.5836942,1.0000000,0.9059815,0.8675266,0.5651524,0.9073901,0.7296615,0.3884145
42,0.9364685,0.3026736,1.0000000,0.8118274,0.6456109,0.6777610,0.8367743,0.8200395,0.2389401
43,1.0000000,1.0000000,1.0000000,0.6489431,0.6751146,0.1749840,0.7272430,0.6949354,0.3949833
44,1.0000000,0.6367084,1.0000000,0.4923315,0.6739468,0.4702155,0.3191415,0.7480993,0.2215093
45,0.9922878,0.7347810,1.0000000,0.4419852,0.6901542,0.5099485,0.6550944,0.7294081,0.5931785
46,0.9910910,0.1036632,1.0000000,0.8895450,0.7549339,0.6048567,0.6573624,0.4215485,0.2195474
47,0.9356533,1.0000000,1.0000000,0.5399347,0.4698624,0.5729577,0.8544059,0.8334601,0.4391213
48,0.9302016,1.0000000,1.0000000,0.7496787,0.6538975,0.7111270,0.6673872,0.7100389,0.1977691
49,0.8457841,0.5705359,1.0000000,0.8280797,0.6839279,0.2216479,0.6091944,0.5732133,0.2572606
50,1.0000000,0.6245505,1.0000000,0.7991105,0.7438115,0.6834455,0.8746351,0.7869066,0.1389966
51,0.9922878,0.4505743,1.0000000,0.7721398,0.4381632,0.4103213,0.5262782,0.6514799,0.5908669
52,0.9608265,0.6637129,1.0000000,0.7956611,0.4648307,0.5831306,0.6748206,0.7597300,0.4728879
53,0.9708621,0.6944135,1.0000000,0.6824946,0.4844991,0.5125351,0.6855263,0.5611792,0.3675577
54,0.5630172,0.7099710,1.0000000,0.6475521,0.4962127,0.6496904,0.7938495,0.7534053,0.4747575
55,0.9868139,0.8116822,1.0000000,0.8008060,0.8119068,0.6730243,0.8706190,0.4448934,0.3481213
56,0.9234456,0.3821557,1.0000000,0.8341635,0.7962763,0.3244926,0.6343165,0.7437324,0.3490548
57,0.8605941,0.6696471,1.0000000,0.5033278,0.6063763,0.5205186,0.8012198,0.3257866,0.5904859
58,0.9921075,0.3423345,1.0000000,0.7591475,0.8741258,0.5587666,0.6883214,0.8427680,0.3840522
59,0.9908768,0.5269029,1.0000000,0.7086155,0.5404173,0.3411364,0.3338560,0.4556594,0.5245831
60,0.9810699,0.7293707,1.0000000,0.8310111,0.6056359,0.5229558,0.8759214,0.5320562,0.3298525
61,0.9922365,0.4845871,1.0000000,0.6896688,0.5895872,0.4491034,0.7517923,0.6574574,0.5364159
62,0.9680823,0.8115968,1.0000000,0.6803186,0.6910657,0.3772014,0.8797451,0.6680947,0.2435649
63,0.9843252,0.7266774,1.0000000,0.6691970,0.6495965,0.5802464,0.8264664,0.6981285,0.4270066
64,1.0000000,0.1113761,1.0000000,0.8386387,0.6925960,0.6432741,0.6961742,0.6681731,0.1208718
65,1.0000000,1.0000000,1.0000000,0.7060227,0.7155156,0.2738608,0.8021122,0.5808048,0.2496019
66,0.9909124,0.8810906,1.0000000,0.6343384,0.7294416,0.7029473,0.7633316,0.4782620,0.4690166
67,0.9892841,0.0013584,1.0000000,0.8734854,0.6854167,0.1829812,0.6727134,0.5398956,0.3425261
68,0.9882706,0.2257730,1.0000000,0.3626574,0.6188697,0.4343489,0.7604217,0.7029283,0.3390881
69,0.9921820,0.0841292,1.0000000,0.6023711,0.8354413,0.6324665,0.4432034,0.5143022,0.3937929
70,0.9921060,0.0333402,1.0000000,0.6357931,0.4725887,0.4242607,0.5285625,0.5087507,0.1340606
71,0.9911964,1.0000000,1.0000000,0.9214025,0.7242273,0.5175302,0.9562380,0.5315739,0.0957994
72,0.9922281,0.5514630,1.0000000,0.8920209,0.7141055,0.3450966,0.7260576,0.7068651,0.2526574
73,0.9922754,1.0000000,1.0000000,0.6264673,0.8175881,0.7296576,0.7109769,0.5198367,0.6365538
74,0.9913783,0.2504434,1.0000000,0.6182583,0.5817092,0.6331499,0.7618693,0.4047183,0.0982266
75,0.7653511,0.7829175,1.0000000,0.6501439,0.6370558,0.6151515,0.7629725,0.5468542,0.2850088
76,0.9845101,0.4613201,1.0000000,0.7588056,0.6260113,0.5667009,0.8028409,0.4343038,0.2544237
77,1.0000000,1.0000000,1.0000000,0.7474711,0.8989471,0.5109758,0.8253577,0.6765986,0.2590558
78,0.9922092,0.1189502,1.0000000,0.8049821,0.7861254,0.5179782,0.6226682,0.5546264,0.3017923
79,1.0000000,0.6991383,1.0000000,0.5839208,0.4732906,0.2611808,0.7814339,0.6518272,0.4174311
80,0.9717943,1.0000000,1.0000000,0.7075433,0.9262319,0.0833979,0.8576030,0.9200419,0.4505304
81,0.9845467,1.0000000,1.0000000,0.9145842,0.7154671,0.5858480,0.9110231,0.5334579,0.4974393
82,1.0000000,0.5629475,1.0000000,0.7315930,0.4793935,0.3377506,0.7844935,0.5736706,0.2523283
83,0.9774127,0.4656788,1.0000000,0.6368668,0.2918698,0.4191100,0.6767354,0.5536639,0.2985781
84,1.0000000,1.0000000,1.0000000,0.4697754,0.6531039,0.6757668,0.7129319,0.7565164,0.4109033
85,0.9922546,0.5664026,1.0000000,0.8471558,0.7777130,0.7018760,0.7492625,0.6740025,0.5901652
86,0.9585135,0.5238376,1.0000000,0.6617699,0.6601769,0.5204468,0.5116635,0.4965708,0.2499951
87,0.9922878,0.5456927,1.0000000,0.6404303,0.5958356,0.3704644,0.7502233,0.6806570,0.2174418
88,0.9922757,0.7228481,1.0000000,0.5714029,0.6700120,0.5059996,0.7091955,0.3240846,0.3086225
89,0.9719072,0.2913905,1.0000000,0.7011557,0.7289268,0.4924619,0.6397515,0.4953922,0.4186207
90,1.0000000,0.5875589,1.0000000,0.7676663,0.4676434,0.4895315,0.8103351,0.8893280,0.1925571
91,0.9915612,0.5438255,1.0000000,0.6280218,0.4298222,0.5502329,0.5083908,0.6990444,0.4004779
92,1.0000000,0.2137806,1.0000000,0.7264728,0.6368443,0.4509204,0.5957367,0.3503164,0.5994373
93,0.9674341,1.0000000,1.0000000,0.5461390,0.7284512,0.5983217,0.7521593,0.3600812,0.5851544
94,0.9709419,0.4970403,1.0000000,0.6314922,0.7663412,0.4383487,0.7021200,0.7192502,0.2476936
95,0.9898465,1.0000000,1.0000000,0.3781456,0.5337804,0.5276376,0.8050339,0.3925030,0.3356723
96,0.9586694,0.5745285,1.0000000,0.5806246,0.5953371,0.7347733,0.7227188,0.8644816,0.2603826
97,0.9809601,0.6673937,1.0000000,0.7047789,0.8253112,0.7678931,0.8291224,0.6612985,0.3308626
98,1.0000000,0.0946433,1.0000000,0.6786401,0.5973484,0.3892906,0.6128418,0.7981066,0.3563540
99,1.0000000,0.8385161,1.0000000,0.4609653,0.6926899,0.5300784,0.6135939,0.7011694,0.2052858
