id,inst_f1,chord_f1,time_sig_acc,pitch_oa,velocity_oa,duration_oa,chroma_sim,groove_sim,note_density_nrmse
0,1.0000000,0.4432073,1.0000000,0.6361790,0.7230500,0.4683250,0.5337223,0.6055490,0.2279671
1,0.9644989,0.2284547,1.0000000,0.4936409,0.9236244,0.3401581,0.8862598,0.6675443,0.3155140
2,0.9911330,0.5601490,1.0000000,0.8177894,0.6368636,0.3501654,0.7699777,0.6643166,0.1097247
3,0.9170707,0.7526204,1.0000000,0.8649276,0.6761700,0.6251210,0.7576237,0.7727377,0.3053342
4,0.9913532,0.1348447,1.0000000,0.7690837,0.7445874,0.5542844,0.7018786,0.4376528,0.3508764
5,0.9586136,0.2604414,1.0000000,0.9279135,0.8204716,0.4728748,0.7508966,0.4927011,0.3074834
6,0.9911761,0.3272085,1.0000000,0.7976689,0.7186937,0.5081846,0.9384743,0.6494557,0.3062544
7,1.0000000,0.2303310,1.0000000,0.5711809,0.3759227,0.5633131,0.7432593,0.7868019,0.1768892
8,1.0000000,1.0000000,1.0000000,0.8004397,0.6602329,0.5051746,0.6372306,0.6494074,0.2514185
9,0.9763562,0.6430472,1.0000000,0.7720963,0.7180977,0.7273073,0.7104182,0.7291424,0.2787391
10,0.8461642,0.4436011,1.0000000,0.7151301,0.8735886,0.6016210,0.8813645,0.5818784,0.4190707
11,1.0000000,1.0000000,1.0000000,0.7554835,0.4552303,0.7367341,0.8382009,0.6589942,0.2723805
12,0.9243324,1.0000000,1.0000000,0.5727196,0.5860863,0.4264862,0.7393708,0.7443107,0.2219116
13,0.8965314,0.0079245,1.0000000,0.6802122,0.3636648,0.6120305,0.6212874,0.8507767,0.3527228
14,0.9569674,0.5307100,1.0000000,0.7673943,0.5332165,0.4829636,0.6287421,0.5093734,0.1251536
15,0.9734944,0.6242214,1.0000000,0.7793731,0.5732872,0.3788369,0.8079994,0.4683367,0.6147150
16,0.9747520,0.5854401,1.0000000,0.8601799,0.7576732,0.7015831,0.6363102,0.6743046,0.1483904
17,1.0000000,0.7656936,1.0000000,0.6502346,0.6629288,0.5193845,0.8647227,0.8719391,0.5421196
18,0.9877395,0.4955843,1.0000000,0.6063266,0.6383078,0.3776297,0.5834448,0.2444095,0.2224372
19,1.0000000,1.0000000,1.0000000,0.5596656,0.6244358,0.1909416,0.7464762,0.4323909,0.3801146
20,0.9805295,1.0000000,1.0000000,0.9158635,0.7579462,0.5650155,0.8745864,0.4329205,0.1284810
21,0.9530435,0.5578077,1.0000000,0.7926176,0.4855327,0.5087213,0.6922409,0.8204681,0.1995175
22,0.9783804,0.8648942,1.0000000,0.7371550,0.5921194,0.4241051,0.6562004,0.6621031,0.3287851
23,0.9354078,0.5565073,1.0000000,0.7663824,0.6315177,0.6378266,0.6540221,0.3213109,0.4010470
24,0.8339037,1.0000000,1.0000000,0.5522533,0.5755214,0.3939388,0.4358334,0.6025307,0.2120312
25,0.9111376,0.6593247,1.0000000,0.7798365,0.4475393,0.7025590,0.5655956,0.5156657,0.3077007
