id,inst_f1,chord_f1,time_sig_acc,pitch_oa,velocity_oa,duration_oa,chroma_sim,groove_sim,note_density_nrmse
0,0.8931892,0.0977331,1.0000000,0.7477001,0.4693497,0.3453832,0.7036021,0.5203512,0.3913061
1,0.9814305,0.7411109,1.0000000,0.7878822,0.8133976,0.5451604,0.8550878,0.6054410,0.2768340
2,1.0000000,0.3461165,1.0000000,0.8654174,0.6423942,0.6265815,0.8834787,0.4341967,0.0909393
3,0.9671047,0.7014913,1.0000000,0.7326873,0.7924735,0.6156160,0.8331636,0.7493166,0.5727566
4,0.9705355,0.6707695,1.0000000,0.8621969,0.6187446,0.6052100,0.8296670,0.6679165,0.3212044
5,1.0000000,0.6006417,1.0000000,0.5330991,0.6340821,0.5862306,0.9444518,0.7737723,0.2783606
6,0.8828813,0.5852369,1.0000000,0.6968792,0.5908501,0.3381168,0.8375093,0.4877745,0.1698312
7,0.8989341,0.7018138,1.0000000,0.4204436,0.5034409,0.4330868,0.6974586,0.6892590,0.5931441
8,0.9866505,0.4389317,1.0000000,0.9181390,0.7525379,0.4922503,0.8393015,0.6145395,0.5052080
9,0.9883178,0.6175618,1.0000000,0.3599515,0.8580983,0.6376829,0.7140788,0.5302708,0.1707782
10,1.0000000,1.0000000,1.0000000,0.8735864,0.5125233,0.4391788,0.9052006,0.7412964,0.3963441
11,1.0000000,0.1537711,1.0000000,0.9533950,0.7558816,0.4943838,0.7050957,0.7700380,0.2370184
12,0.9669854,0.5019737,1.0000000,0.6360316,0.4097570,0.4999520,0.8398097,0.7658783,0.4164331
13,0.8969399,0.4761305,1.0000000,0.8582723,0.7774751,0.1655933,0.9458605,0.6759027,0.1385871
14,1.0000000,0.2967328,1.0000000,0.7984907,0.9704612,0.7503343,0.7461039,0.5663007,0.4591344
15,0.9882163,0.5009337,1.0000000,0.7835007,0.7455892,0.4641087,0.5454900,0.8273707,0.1333696
16,0.9292677,0.6622607,1.0000000,0.7117025,0.6956688,0.6627351,0.5765468,0.6695887,0.3896596
17,0.8427110,0.8602584,1.0000000,0.8955699,0.5153293,0.5431252,0.7834053,0.5493854,0.1687285
18,1.0000000,0.7515064,1.0000000,0.7367372,0.7362912,0.5168414,0.7140491,0.7203573,0.2975093
19,0.9880835,0.0649439,1.0000000,0.6213490,0.7168178,0.2134944,0.7359509,0.6077621,0.3778883
20,0.9284286,0.4811990,1.0000000,0.7589746,0.5839785,0.2993043,0.4651434,0.7207210,0.3080594
21,0.9706246,0.5365964,1.0000000,0.7230709,0.6372856,0.4709006,0.8488595,0.6930881,0.5537818
22,0.9868786,0.3569457,1.0000000,0.9279925,0.7100297,0.7102319,0.8678890,0.7714425,0.3661088
23,0.9550639,0.4526400,1.0000000,0.6554906,0.7140895,0.5814124,0.6138778,0.7911694,0.2390492
24,0.9641410,0.5363498,1.0000000,0.6044290,0.5316791,0.4669998,0.9388325,0.4261325,0.4056047
25,0.9883225,1.0000000,1.0000000,0.5077916,0.8996496,0.2172069,0.6676115,0.7211112,0.1163142
26,0.9868122,0.6862269,1.0000000,0.6433435,0.6872002,0.3415991,0.8067048,0.8222054,0.2428473
27,1.0000000,0.6061581,1.0000000,0.6996774,0.5298306,0.5883689,0.6730309,0.6147745,0.1548069
28,0.9759375,0.7876018,1.0000000,0.9615035,0.6883562,0.2969177,0.6550237,0.5433108,0.3703182
29,1.0000000,0.7236895,1.0000000,0.6533491,0.8393542,0.4214337,0.9050589,0.9486324,0.4175481
30,0.9879052,0.0174732,1.0000000,0.6247895,0.5856328,0.3456560,0.5969251,0.8453039,0.3779902
31,1.0000000,0.4573259,1.0000000,0.6531860,0.5053219,0.4723023,0.7030623,0.5245892,0.4032827
32,0.9800522,0.3348609,1.0000000,0.8106123,0.3962559,0.6416196,0.8368265,0.7786517,0.4606675
33,0.9843080,0.5994141,1.0000000,0.7046293,0.6190911,0.6950976,0.8258824,0.6447661,0.2632130
34,0.8340125,0.6031785,1.0000000,0.7190362,0.2705964,0.5320058,0.8946477,0.7990301,0.1364181
35,0.9488432,0.3145499,1.0000000,0.4892915,0.7993489,0.6300643,0.8130366,0.8238807,0.5494446
36,1.0000000,0.6531466,1.0000000,0.6350517,0.5439121,0.1474438,0.7922848,0.9227520,0.3236627
37,0.9848958,0.5606482,1.0000000,0.9321712,0.3032052,0.4992410,0.8614767,0.5500118,0.1223393
38,0.9883265,1.0000000,1.0000000,0.8215378,0.9206864,0.3329403,0.8154740,0.5985315,0.3084779
39,1.0000000,0.5012792,1.0000000,0.8241757,0.7194093,0.6041365,0.6116596,0.8349530,0.1491666
40,1.0000000,0.7039653,1.0000000,0.8841959,0.7411028,0.7050861,0.7054839,0.8001926,0.4707688
41,0.9879728,1.0000000,1.0000000,0.8173091,0.5751521,0.7038666,0.8475442,0.5318791,0.2196642
42,1.0000000,0.3578939,1.0000000,0.8007097,0.7931861,0.5040937,0.6374095,0.8643962,0.2680350
43,0.9369284,0.5251502,1.0000000,0.7142491,0.4507649,0.6371758,0.3601167,0.7674774,0.4381263
44,1.0000000,0.2734833,1.0000000,0.5726640,0.3883289,0.5391430,0.8413001,0.7504593,0.2594375
45,0.9882896,0.6434179,1.0000000,0.7767649,0.5814395,0.6719229,0.7811761,0.6416155,0.5885527
46,0.9868891,0.6612406,1.0000000,0.6953032,0.4850743,0.6824928,0.9412924,0.6900178,0.2641650
47,0.9528453,0.8294086,1.0000000,0.8733330,0.6975638,0.6707888,0.4558748,0.8018070,0.2350102
48,0.9260143,0.7615448,1.0000000,0.7209853,0.5930351,0.6806956,0.6580919,0.8663642,0.2976935
49,0.9012960,0.6490842,1.0000000,0.6878963,0.7749251,0.4101937,0.6300700,0.7251087,0.3947857
50,0.9739028,0.2271923,1.0000000,0.8249596,0.4863210,0.2606099,0.7952680,0.5243022,0.2554141
51,0.8814845,1.0000000,1.0000000,0.7788396,0.7052398,0.3620875,0.9139134,0.4453684,0.3092559
52,0.9369419,1.0000000,1.0000000,0.9295639,0.8440117,0.3225566,0.9624452,0.7237182,0.2119863
53,0.9586022,0.6209035,1.0000000,0.8596077,0.4723268,0.4224431,0.7041028,0.6936262,0.2234670
54,0.8328476,0.6222965,1.0000000,0.3391215,0.6988754,0.7816826,0.7001056,0.5583394,0.1750739
55,0.9882943,0.2326833,1.0000000,0.6077453,0.5568780,0.5486140,0.8898357,0.8150809,0.2539530
56,1.0000000,0.5386077,1.0000000,0.7872328,0.6449121,0.6697961,0.8108526,0.5787559,0.4592284
57,0.9879921,0.1093236,1.0000000,0.7457055,0.7180872,0.4919548,0.6972768,0.6672822,0.2569579
58,0.9876918,0.8619140,1.0000000,0.7454589,0.8485213,0.4207362,0.7742865,0.8028913,0.3923217
59,0.9883264,0.1930089,1.0000000,0.7917023,0.7177769,0.2377127,0.8518792,0.6332847,0.1725901
60,1.0000000,0.7609612,1.0000000,0.8310192,0.8700892,0.5236206,0.7162020,0.5325059,0.4217246
61,1.0000000,0.2359434,1.0000000,0.6953699,0.8284938,0.4285702,0.5192047,0.6302305,0.4004881
62,0.9408747,0.2473936,1.0000000,0.9302599,0.4196636,0.3239751,0.6980559,0.6575447,0.4840977
63,0.9713934,0.4375294,1.0000000,0.7688244,0.3401197,0.6680540,0.6539184,0.8452187,0.1463616
64,0.9846493,0.7293283,1.0000000,0.5074100,0.7565523,0.3920847,0.7813850,0.8391635,0.2869046
65,0.9860792,0.0440107,1.0000000,0.6467638,0.8560472,0.2741831,0.7264395,0.7941246,0.4262110
66,0.9863265,0.6137047,1.0000000,0.6219110,0.5593833,0.4712349,0.8396074,0.3077352,0.4804908
67,0.9883244,0.5852926,1.0000000,0.7854543,0.5256052,0.3088185,0.7325975,0.7182041,0.1886475
68,1.0000000,1.0000000,1.0000000,0.7551547,0.6238414,0.7168662,0.7644468,0.6350315,0.4247263
69,0.9436930,0.6062653,1.0000000,0.5521685,0.7877077,0.5858657,0.6929520,0.6730230,0.4976039
70,0.9883216,0.6564869,1.0000000,0.7614382,0.5396732,0.5017876,0.8760707,0.4719901,0.2440258
71,1.0000000,0.6105105,1.0000000,0.8672077,0.7088511,0.5208378,0.7253841,0.8349947,0.5844253
72,0.8519461,0.6399839,1.0000000,0.7910323,0.8535109,0.4422378,0.8379125,0.6854762,0.5812099
73,0.9883062,0.4657809,1.0000000,0.9196416,0.7820961,0.3573970,0.8808960,0.6434985,0.2653777
74,1.0000000,0.6430657,1.0000000,0.8696667,0.8435445,0.5173857,0.5122630,0.4276770,0.3390182
75,0.9867527,0.8140628,1.0000000,0.8215951,0.8052699,0.4973817,0.7665474,0.6996978,0.2303729
76,0.9883264,1.0000000,1.0000000,0.9132788,0.6335579,0.5413060,0.7410916,0.5751644,0.4362977
77,0.9865223,0.4999552,1.0000000,0.9762010,0.6461620,0.5303825,0.6185782,0.7683816,0.3953086
78,0.9552315,1.0000000,1.0000000,0.9040114,0.7273370,0.4905006,0.8295774,0.5142302,0.2185872
79,0.9147579,0.7074600,1.0000000,0.7825880,0.6953921,0.3863695,0.7176599,0.7086375,0.3142414
80,0.9841068,0.7427990,1.0000000,0.8244838,0.5530879,0.3878638,0.3226377,0.7744572,0.3106792
81,0.9625359,0.3153031,1.0000000,0.8575801,0.4161211,0.6455771,0.4470155,0.6019898,0.4548395
82,1.0000000,0.4187517,1.0000000,0.7873786,0.8547278,0.6438214,0.6163933,0.4517743,0.3875724
83,0.9845909,0.6205195,1.0000000,0.8165552,0.8581239,0.5795276,0.7844476,0.7375731,0.3861997
84,0.8410611,0.4662219,1.0000000,0.7695395,0.6143599,0.4934972,0.6591884,0.8240582,0.0860439
