id,inst_f1,chord_f1,time_sig_acc,pitch_oa,velocity_oa,duration_oa,chroma_sim,groove_sim,note_density_nrmse
0,0.9227725,0.4714177,1.0000000,0.7376753,0.5799449,0.5536437,0.6036796,0.7375292,0.1009500
1,0.9584048,0.3911505,1.0000000,0.6593908,0.7352480,0.4642910,0.6747354,0.4272896,0.2662186
2,0.8388346,0.6046765,1.0000000,0.8046186,0.6499987,0.5642525,0.7901766,0.6093677,0.2096195
3,0.9552530,0.4098839,1.0000000,0.8896270,0.6615452,0.5180841,0.6912270,0.8524521,0.4131729
4,0.9641466,0.1554763,0.9687500,0.5531025,0.6598815,0.5952631,0.6626140,0.4117085,0.0378870
5,1.0000000,0.4937407,0.9687500,0.9233857,0.6949226,0.2880512,0.6932271,0.6601324,0.4969837
6,1.0000000,0.3855225,1.0000000,0.6331891,0.7630790,0.2437896,0.6253436,0.4607819,0.5030143
7,0.9902312,0.5221025,1.0000000,0.8372324,0.9042432,0.4301570,0.9534460,0.5935514,0.5331194
8,0.9868222,0.3430758,1.0000000,0.8425102,0.7327441,0.3648445,0.6672960,0.5059110,0.4922660
9,0.8355295,0.6766890,1.0000000,0.8843709,0.6718503,0.7604605,0.8089815,0.3414259,0.4226046
10,0.9097696,1.0000000,1.0000000,0.9318407,0.5805403,0.5907859,0.8851026,0.6729595,0.4395222
11,0.9651180,0.4392120,1.0000000,0.6093084,0.6360651,0.8114491,0.9758472,0.5974772,0.1529862
12,1.0000000,0.4925055,1.0000000,0.7517119,0.6268237,0.2487375,0.6272807,0.4709803,0.1482691
13,0.9865663,0.7347586,0.9687500,0.7805142,0.3767588,0.6721462,0.2681867,0.5128227,0.3479016
14,0.9183429,0.2304966,1.0000000,0.6871471,0.7328104,0.6619322,0.7838082,0.6304295,0.1384014
15,0.9047740,0.3252862,1.0000000,0.8047742,0.5549639,0.5291716,0.6501054,0.3335726,0.2751425
16,1.0000000,1.0000000,1.0000000,0.9184365,0.6884959,0.3870547,0.9101804,0.6388611,0.4162067
17,0.9842916,0.5344310,1.0000000,0.9307680,0.7448465,0.4277562,0.6832764,0.7556988,0.2916621
18,0.9624850,0.5925668,1.0000000,0.8659129,0.5041439,0.5350771,0.6890080,0.5687161,0.0788405
19,0.9901177,0.7533817,1.0000000,0.7666643,0.6983211,0.5500529,0.7996704,0.7326565,0.4132212
20,0.9889249,0.5177550,1.0000000,0.8468159,0.8081049,0.3791678,0.8949122,0.4663249,0.5686810
21,1.0000000,1.0000000,1.0000000,0.7615445,0.4302933,0.5739917,0.6177701,0.6634511,0.3949569
22,0.9606791,0.7239709,1.0000000,0.7821940,0.5367182,0.4924605,0.7389005,0.4885752,0.6615470
23,0.9901247,0.5838814,1.0000000,0.8167232,0.7511163,0.5557589,0.7469049,0.3663446,0.7304121
24,0.9595647,0.7126247,1.0000000,0.6035883,0.5395586,0.3126366,0.4247483,0.5242311,0.4249313
25,0.9352963,0.4633718,1.0000000,0.7325391,0.5364480,0.5018766,0.5615647,0.4537011,0.3583309
26,0.7546714,0.8466440,1.0000000,0.8774659,0.6285315,0.5547230,0.7033841,0.6426746,0.4171987
27,0.9529113,1.0000000,1.0000000,0.8782965,0.7225307,0.3912149,0.8228524,0.8797439,0.2768323
28,0.9790441,0.6924600,0.9687500,0.8450036,0.7009927,0.5880122,0.6447983,0.3847569,0.6229282
29,0.9302040,0.4037725,1.0000000,0.8335548,0.6891696,0.6084478,0.7308149,0.7620466,0.2020073
30,0.9867834,0.6937946,1.0000000,0.9352562,0.3380866,0.5639678,0.6760939,0.6553136,0.3626534
31,0.9528432,0.6104301,0.9687500,0.6736005,0.7462514,0.7888808,0.6824310,0.5665209,0.1774412
32,0.9902301,0.1760547,1.0000000,0.8805647,0.6618319,0.4647605,0.6328085,0.5610071,0.2762427
33,0.9891554,0.6818963,0.9687500,0.6745074,0.6419614,0.5394216,0.9441072,0.6519697,0.1207867
34,0.9884086,0.2447229,1.0000000,0.9352540,0.7734244,0.4471025,0.7835642,0.6855636,0.4083186
35,0.9653293,0.3432843,1.0000000,0.9165439,0.5930362,0.5512162,0.5799405,0.5871357,0.2696228
36,0.9679590,1.0000000,1.0000000,0.4730654,0.7989323,0.1564106,0.7316420,0.4758715,0.1970243
37,1.0000000,0.6442217,1.0000000,0.7557144,0.6122449,0.5557525,0.7500625,0.4684321,0.2834955
38,0.9647716,0.1002013,0.9687500,0.8473486,0.7805204,0.7613860,0.7583905,0.8253363,0.3150257
39,0.9563883,0.5098924,0.9687500,0.4947609,0.7353601,0.3987709,0.9120884,0.5780302,0.6025664
40,0.7280355,1.0000000,1.0000000,0.8236860,0.6762076,0.5520511,0.6922876,0.7152290,0.2335758
41,0.9531601,1.0000000,1.0000000,0.6970500,0.7501142,0.2675340,0.7288433,0.8390206,0.3318205
42,0.9668148,0.6919743,1.0000000,0.6317174,0.6856969,0.6723819,0.8611342,0.3153793,0.3691312
43,0.9802504,0.6223340,1.0000000,0.8037467,0.7148470,0.4570667,0.8044509,0.8429495,0.2117178
44,0.9616534,0.4704844,1.0000000,0.9141261,0.6025553,0.3768466,0.6257431,0.6315738,0.4749069
45,0.9247391,0.5133388,1.0000000,0.7654263,0.6177924,0.7525488,0.5722556,0.7147333,0.3222176
46,0.9818036,0.4316957,0.9687500,0.6462357,0.6538043,0.6181313,0.9437077,0.7660282,0.2891501
47,0.9799137,0.5199531,1.0000000,0.6083327,0.7713319,0.6143478,0.6895264,0.7441964,0.4864700
48,0.9883730,0.6881649,1.0000000,0.5462472,0.6663805,0.4863257,0.7255221,0.2732922,0.4201472
49,0.9623658,0.5058524,1.0000000,0.6716500,0.4698251,0.7520801,0.5575280,0.8519710,0.5586800
50,0.9508607,0.4814675,1.0000000,0.7846539,0.8461702,0.6029893,0.5345092,0.7604540,0.5397660
51,0.9902363,0.3646150,1.0000000,0.9886926,0.5833519,0.3394376,0.9252683,0.7351087,0.6492231
52,0.9303231,0.5784293,1.0000000,0.6686333,0.6671144,0.6530464,0.8059496,0.9283366,0.2101182
53,0.9899274,0.6970313,1.0000000,0.8412318,0.5767055,0.3384844,0.7123704,0.3335878,0.4464094
54,0.9406765,0.5897601,1.0000000,0.6623617,0.4796693,0.6803840,0.8559933,0.9137972,0.6420113
55,0.9880013,0.4300988,1.0000000,0.9585674,0.8694036,0.7567483,0.6665600,0.5763925,0.2086394
56,0.9902141,1.0000000,0.9687500,0.9356562,0.5602143,0.7231923,0.8530941,0.6793627,0.2279738
57,1.0000000,0.6840053,0.9375000,0.7441262,0.5828694,0.5839081,0.6182099,0.4989139,0.3820432
58,1.0000000,0.2908572,1.0000000,0.8044913,0.8233844,0.4120256,0.6580178,0.5991391,0.6161425
59,0.9445713,0.2665060,0.9375000,0.8805044,0.5158565,0.4774405,0.6302077,0.6503485,0.3019052
60,0.9860243,0.4294820,0.9687500,0.7355539,0.7715013,0.2867109,0.7702894,0.8594981,0.3033630
61,0.9214492,0.0816805,1.0000000,0.6348400,0.4679733,0.6622807,0.7024309,0.5378881,0.2604093
62,0.9842956,1.0000000,1.0000000,0.8165340,0.6858822,0.6704831,0.9042066,0.4195322,0.6271099
63,1.0000000,0.3939216,1.0000000,0.8650162,0.7970059,0.3683371,0.7516840,0.8116562,0.3116596
64,0.9776354,1.0000000,1.0000000,0.6789592,0.8492626,0.4143179,0.6223217,0.4125468,0.2905807
65,1.0000000,0.5507739,1.0000000,0.8292133,0.4128563,0.6248164,0.7957106,0.2162164,0.1923477
66,0.9896876,0.3157797,1.0000000,0.8917420,0.5671295,0.2751279,0.4432925,0.5916412,0.2735279
67,0.9564957,0.7375211,1.0000000,0.7542095,0.5864258,0.4634443,0.6169341,0.4265110,0.6731970
