id,inst_f1,chord_f1,time_sig_acc,pitch_oa,velocity_oa,duration_oa,chroma_sim,groove_sim,note_density_nrmse
0,0.8934186,0.6057839,1.0000000,0.4016678,0.6759272,0.4474043,0.7568478,0.6005371,0.2030202
1,0.8160031,0.2121116,0.9687500,0.7818686,0.7608565,0.4881075,0.7668008,0.8381485,0.4053215
2,0.7624964,1.0000000,1.0000000,0.9272568,0.7104337,0.4214040,0.3449257,0.4088103,0.3175404
3,1.0000000,0.9014562,1.0000000,0.8464378,0.7427957,0.3360666,0.7687383,0.7385186,0.5988035
4,1.0000000,0.5491570,1.0000000,0.6900153,0.3995834,0.6693052,0.5442697,0.8523605,0.3901690
5,0.9461365,0.0071690,1.0000000,0.6932425,0.6815627,0.7054025,0.4658981,0.5356372,0.4998064
6,0.9429769,0.2905427,1.0000000,0.8539634,0.5652032,0.3707251,0.5199831,0.7190637,0.5348881
7,0.8663675,0.4289003,1.0000000,0.6998553,0.5784011,0.7930654,0.7681481,0.3477337,0.3813808
8,0.9814479,0.3826537,1.0000000,0.5687807,0.7107226,0.5062420,0.8303536,0.5620186,0.3354750
9,0.9484518,0.3795102,1.0000000,0.4613964,0.4821701,0.7094317,0.7173338,0.7042469,0.2217991
10,1.0000000,0.5976959,1.0000000,0.7117510,0.7201088,0.6014069,0.5874323,0.2814769,0.2366461
11,0.9826441,0.1099371,0.9687500,0.7922412,0.5830479,0.6291454,0.6460116,0.9587235,0.1575371
12,1.0000000,0.0427111,1.0000000,0.6597407,0.5536693,0.2415092,0.8277313,0.3977340,0.2383867
13,0.9885715,0.1557206,1.0000000,0.6535069,0.7304343,0.3616102,0.7549415,0.4421023,0.3852460
14,0.9855579,0.5721516,1.0000000,0.7091198,0.7843329,0.5762474,0.8232646,0.6770538,0.3307019
15,0.9261412,0.4596686,1.0000000,0.8310529,0.4532536,0.8241079,0.9114974,0.5629333,0.5571364
16,1.0000000,0.5079419,1.0000000,0.5519699,0.4796407,0.2787507,0.7310883,0.5931223,0.5783126
17,1.0000000,0.4898012,1.0000000,0.7544648,0.7887159,0.3040814,0.4541495,0.5130435,0.2253102
18,0.7715689,0.3851210,0.9687500,0.9323069,0.7950985,0.5156131,0.7061744,0.5294773,0.2684409
19,0.9725876,0.6556641,1.0000000,0.7109498,0.9023536,0.7660522,0.5339796,0.3885783,0.1526687
20,0.8491601,1.0000000,1.0000000,0.7658706,0.5063758,0.3967210,0.6617905,0.5680529,0.2668120
21,0.8398142,0.8063778,1.0000000,0.8767664,0.5768323,0.6350407,0.6695779,0.7259232,0.3362331
22,0.8294401,1.0000000,1.0000000,0.3807226,0.6300966,0.6355237,0.5112885,0.7392752,0.2380654
23,0.5139277,0.5895032,1.0000000,0.8055426,0.5284288,0.7119589,0.6302595,0.6985404,0.0954793
24,0.9732755,0.3531757,1.0000000,0.6659473,0.6794067,0.5130774,0.5068062,0.4943855,0.1990264
25,0.9615771,0.6620638,1.0000000,0.7671608,0.5961920,0.6423118,0.5729688,0.6781676,0.3430626
26,0.9344557,0.3305871,1.0000000,0.5612876,0.7814004,0.4827583,0.8305216,0.5032651,0.2336989
27,0.9607598,0.3610535,1.0000000,0.5804025,0.6964100,0.4941270,0.7246150,0.3434388,0.3626305
28,1.0000000,0.5021544,1.0000000,0.7967113,0.6057773,0.5336408,0.8323636,0.1977964,0.1880969
29,0.8836261,0.3502549,1.0000000,0.6961290,0.5349221,0.4606804,0.7539522,0.6717851,0.5295027
30,0.9712481,0.5313612,0.9687500,0.8671924,0.7753080,0.5748860,0.4547589,0.5970237,0.0870913
31,0.9770846,0.4761364,1.0000000,0.6487303,0.7641257,0.3678497,0.2289651,0.5339769,0.1712531
32,0.9269376,0.2828557,1.0000000,0.7698080,0.7174495,0.4995389,0.9449259,0.4639301,0.2942003
33,0.9507862,1.0000000,1.0000000,0.5322038,0.7796802,0.6582161,0.5930971,0.7619662,0.3184336
34,1.0000000,1.0000000,1.0000000,0.4511497,0.4299635,0.5587464,0.8641761,0.3657707,0.1733099
35,0.9285170,1.0000000,1.0000000,0.4646788,0.6321895,0.6853669,0.7126864,0.4878813,0.4130974
36,1.0000000,0.4915914,1.0000000,0.6569908,0.4705578,0.6697291,0.6579781,0.4909912,0.4520411
37,0.9500917,0.1847451,0.9687500,0.7583394,0.7223789,0.4496511,0.5745158,0.7303874,0.2423992
38,0.9723897,0.8065519,0.9687500,0.6119480,0.6709294,0.5798048,0.7137367,0.7830305,0.2211987
39,1.0000000,0.2319625,1.0000000,0.6249503,0.8434732,0.4642956,0.8399239,0.7117681,0.2351790
40,0.9661311,1.0000000,1.0000000,0.9016462,0.6854470,0.7076253,0.7753473,0.6559323,0.5606116
41,0.9772103,0.6881704,1.0000000,0.6831074,0.6236990,0.3997395,0.9232963,0.7744155,0.0826594
42,1.0000000,0.6210418,1.0000000,0.6691724,0.5930055,0.3574718,0.7501211,0.4117594,0.2046675
43,0.8548734,0.0236238,1.0000000,0.6445179,0.5576013,0.5250321,0.8413007,0.6818146,0.3307791
44,0.8699716,0.4793590,1.0000000,0.6961436,0.6766437,0.5895855,0.7023124,0.8748017,0.3469472
45,1.0000000,0.5177536,1.0000000,0.7784245,0.3975803,0.5536388,0.6630249,0.5044936,0.1859580
46,1.0000000,0.7735889,1.0000000,0.7103084,0.8670698,0.3325553,0.8360777,0.7582291,0.4942415
47,1.0000000,0.5932295,1.0000000,0.7152450,0.7447736,0.5175599,0.6373199,0.4806709,0.2481380
48,0.9077852,0.7599373,1.0000000,0.5063305,0.7379180,0.3515370,0.7989496,0.2662684,0.1911225
49,0.9835267,0.5174047,1.0000000,0.8795347,0.8816762,0.6103746,0.5954430,0.4614205,0.5851318
50,0.8807007,0.7673653,1.0000000,0.7191055,0.6836729,0.2235197,0.7231695,0.7421992,0.2684774
51,0.9631217,0.4968430,1.0000000,0.5121357,0.7979155,0.4218797,0.8427163,0.6248315,0.2569144
52,1.0000000,0.6468284,1.0000000,0.5645580,0.7923082,0.4491764,0.5826369,0.2803433,0.2693125
53,0.9837338,0.3508133,1.0000000,0.4964333,0.5897546,0.4944294,0.7789102,0.6782866,0.6908233
54,1.0000000,1.0000000,1.0000000,0.7452291,0.5268976,0.7247503,0.8459550,0.5236032,0.3476883
55,1.0000000,0.4906714,1.0000000,0.5863153,0.6216882,0.8670430,0.4877382,0.3048491,0.1935125
56,0.9345912,0.3436249,1.0000000,0.8412659,0.4812196,0.1994274,0.9016570,0.3878273,0.2412951
57,0.8549276,0.6782495,1.0000000,0.8435913,0.7499262,0.4732149,0.6217735,0.5482898,0.2467876
58,0.9299870,0.3039810,1.0000000,0.6514342,0.6863152,0.8206345,0.7650820,0.5734415,0.3367984
59,0.8707804,0.6138505,1.0000000,0.6930817,0.6674663,0.6269352,0.4340526,0.6968500,0.1626060
60,0.8191923,0.3239074,1.0000000,0.4246409,0.4139908,0.5597552,0.3607105,0.3869160,0.3358913
61,1.0000000,0.3319487,1.0000000,0.5824975,0.5191994,0.6219642,0.5743956,0.5134467,0.1316792
62,0.8961266,0.3740569,1.0000000,0.7976705,0.5068361,0.4383492,0.5882072,0.6244350,0.6041450
63,0.5697556,0.4565615,1.0000000,0.6425900,0.9434666,0.9010627,0.7979474,0.6116095,0.5762868
64,1.0000000,0.4392164,1.0000000,0.7093255,0.8431185,0.4763862,0.8143531,0.5066453,0.4087733
65,0.7476381,0.7657576,1.0000000,0.6795636,0.8517595,0.6123938,0.7476369,0.5057641,0.1689574
66,0.7909457,0.5646038,1.0000000,0.4427438,0.6135557,0.6026236,0.6688091,0.8770570,0.3805240
67,0.9879273,0.3965065,1.0000000,0.3120695,0.3468894,0.6456661,0.5383081,0.5639023,0.4243370
68,0.9885951,0.3747773,1.0000000,0.5752911,0.7097508,0.7741296,0.7451050,0.5411353,0.6226960
69,0.9882488,0.7003576,1.0000000,0.6866814,0.8312369,0.6442096,0.7320699,0.5700711,0.2373834
70,1.0000000,0.1622682,1.0000000,0.8301248,0.6030184,0.2328766,0.8453594,0.7849706,0.1356497
71,0.9140924,0.7376972,1.0000000,0.7604914,0.8157687,0.3062537,0.9404244,0.4005266,0.4384176
72,1.0000000,0.3479205,1.0000000,0.7751549,0.8013333,0.7160478,0.8640787,0.4547012,0.3900179
73,0.9551224,0.8727372,1.0000000,0.5416377,0.7541607,0.5090773,0.7159301,0.8042391,0.3817543
74,1.0000000,0.7007806,0.9687500,0.5418733,0.8024729,0.6699516,0.6156183,0.6813722,0.3048173
75,1.0000000,0.5917907,0.9062500,0.8792130,0.5163605,0.5520601,0.6013120,0.4756156,0.6819929
76,0.8675304,0.3827727,1.0000000,0.5321782,0.7916525,0.7472853,0.8572177,0.6110347,0.4052291
77,0.9774203,0.4752222,1.0000000,0.8403975,0.6928352,0.7403154,0.6699405,0.4906548,0.1313741
78,1.0000000,0.3884436,1.0000000,0.4841887,0.6603083,0.3338095,0.6098759,0.7915194,0.4509627
79,0.9354335,0.4736245,1.0000000,0.6087821,0.7177895,0.3419627,0.6937690,0.5087583,0.3471813
80,1.0000000,0.4405134,1.0000000,0.6516397,0.7402622,0.8702415,0.5070115,0.6851028,0.4470696
81,0.9637278,0.5318247,1.0000000,0.7222783,0.6553810,0.3649906,0.7473450,0.6271324,0.5757019
82,0.9059182,0.3917119,1.0000000,0.7032324,0.6781755,0.6519571,0.3645970,0.5983049,0.3475530
83,0.9859507,0.7045529,1.0000000,0.3300990,0.5859281,0.5770028,0.8378977,0.5892190,0.4262471
84,0.8391261,0.3483572,1.0000000,0.3245281,0.6138098,0.4432063,0.6604739,0.6174318,0.3434811
85,0.8807772,0.3492212,1.0000000,0.7324160,0.5519304,0.5334988,0.6800631,0.8111905,0.4091847
86,0.9784742,0.6904049,1.0000000,0.7749002,0.7202307,0.4238785,0.7732289,0.6488083,0.3949886
87,0.8954324,1.0000000,1.0000000,0.7924598,0.5025980,0.7422103,0.8487543,0.7782943,0.6642667
88,0.9809802,0.4648474,1.0000000,0.7941681,0.4987278,0.6030434,0.8347415,0.7870211,0.2555052
