id,inst_f1,chord_f1,time_sig_acc,pitch_oa,velocity_oa,duration_oa,chroma_sim,groove_sim,note_density_nrmse
56,0.8709561,0.1878250,1.0000000,0.8556745,0.5805478,0.4140407,0.6894295,0.3463271,0.2808725
57,0.9690501,0.5393561,0.9687500,0.5451686,0.8921270,0.3561187,0.4703287,0.5977264,0.5828330
58,0.8240851,0.4379048,0.9687500,0.7499742,0.5485176,0.4816388,0.5593216,0.4717324,0.3071404
59,0.9205453,0.5734100,1.0000000,0.6048504,0.7690053,0.5874503,0.7073210,0.2795425,0.5536788
60,0.8185971,0.2128530,0.9062500,0.8781329,0.8987560,0.6464450,0.8380494,0.6387135,0.3590160
61,0.9420374,0.4967117,1.0000000,0.7878901,0.4775943,0.7510825,0.5952291,0.4449841,0.2112434
62,0.9314503,0.0708153,1.0000000,0.7695109,0.5699530,0.4735846,0.8166985,0.7281822,0.2236643
63,0.9930627,0.4076949,0.9687500,0.7253407,0.7718721,0.6563136,0.7734657,0.5424404,0.2735600
64,0.8119054,0.6917168,1.0000000,0.8359854,0.5994424,0.6610459,0.8662271,0.6854817,0.1260264
65,1.0000000,0.6751045,1.0000000,0.7162208,0.6826443,0.3635840,0.6504312,0.4111488,0.4857520
66,0.9933882,0.5466446,1.0000000,0.8488602,0.5094170,0.3751008,0.7822866,0.5158748,0.3051913
67,0.9660454,1.0000000,1.0000000,0.8238228,0.6304834,0.7317758,0.8027209,0.6188279,0.4433487
68,0.9925382,0.4924972,1.0000000,0.5726053,0.6798117,0.7446542,0.8315573,0.7438483,0.4211530
69,0.9933568,0.5014509,1.0000000,0.5030403,0.5715931,0.5470694,0.7505529,0.5322486,0.2860760
70,0.9921118,0.5125898,0.9687500,0.7642243,0.6792063,0.4323728,0.3990432,0.3343427,0.3115301
71,0.9933858,0.3325979,1.0000000,0.6799555,0.8999806,0.5217549,0.8515382,0.5102016,0.3648497
72,0.9308168,0.0344831,1.0000000,0.6827279,0.5966321,0.6029056,0.8377795,0.6923184,0.1504314
73,0.9653796,0.4348186,1.0000000,0.4976832,0.7935898,0.4715300,0.6379249,0.4427384,0.3640643
74,1.0000000,0.3848287,1.0000000,0.9333067,0.7843816,0.3765446,0.7828007,0.6390583,0.3431343
75,0.9387565,0.4869233,0.9687500,0.7032593,0.7936118,0.4398016,0.7929616,0.4447458,0.3904883
76,0.9862972,0.5662839,1.0000000,0.5975725,0.6695191,0.5385938,0.5698818,0.6000336,0.1808089
77,0.9445794,0.7891182,1.0000000,0.6115243,0.5194360,0.4609988,0.7042799,0.5762857,0.5014804
78,0.9858549,1.0000000,1.0000000,0.4313910,0.6150602,0.5861012,0.8071401,0.6348269,0.3519584
79,0.9875408,0.3866004,1.0000000,0.9139518,0.7252891,0.1934425,0.7682755,0.6820302,0.2541446
80,0.9801957,0.4268819,1.0000000,0.7381473,0.6599322,0.4449440,0.7782571,0.5717524,0.5298089
81,1.0000000,0.6359444,0.9375000,0.6251596,0.8094946,0.5470865,0.8798047,0.6287036,0.2299355
82,0.9896591,0.4221377,1.0000000,0.9148504,0.6770252,0.5324592,0.6164116,0.7206604,0.4797353
83,0.9192247,0.4634629,0.9687500,0.8203230,0.6088546,0.4976270,0.8830023,0.8385567,0.3568120
84,0.8751150,0.1660062,0.9687500,0.5518549,0.6215768,0.6433977,0.6538915,0.2769284,0.1760130
85,0.9703730,0.6285358,0.9687500,0.7599900,0.5014335,0.5257527,0.7110488,0.3941890,0.6330375
86,0.9934220,0.2176384,0.9687500,0.7196040,0.5337143,0.5201375,0.7837309,0.7178508,0.2596844
87,0.9932355,0.4711879,0.9687500,0.6663369,0.6237638,0.4410111,0.5299413,0.7169654,0.3967163
88,0.9890511,0.5930041,0.9687500,0.4605251,0.5274200,0.3351972,0.5656502,0.6678307,0.1861110
89,0.9900145,0.4958961,1.0000000,0.8033332,0.7021362,0.3441652,0.7052539,0.4884198,0.4111966
90,0.8532087,0.5815492,1.0000000,0.8951995,0.6202470,0.2567236,0.5922774,0.6541828,0.4009627
91,0.9041316,0.4537237,1.0000000,0.6812603,0.9090988,0.6073590,0.5442445,0.5121412,0.2430296
92,0.9214078,1.0000000,1.0000000,0.7977218,0.9145336,0.5940846,0.7990711,0.5570922,0.2296183
93,1.0000000,0.7094792,0.9687500,0.5123465,0.7678120,0.4807838,0.8224555,0.5702528,0.2929615
94,0.9849265,1.0000000,1.0000000,0.7111081,0.2902151,0.7486252,0.6622557,0.8434141,0.3177826
95,0.9894238,0.2810823,1.0000000,0.4908306,0.3973873,0.4243951,0.6837373,0.5042855,0.6546967
96,1.0000000,0.2559173,1.0000000,0.9601617,0.5923058,0.4130003,0.8018273,0.4057262,0.5429432
