id,inst_f1,chord_f1,time_sig_acc,pitch_oa,velocity_oa,duration_oa,chroma_sim,groove_sim,note_density_nrmse
0,0.9011424,0.5443021,1.0000000,0.6659696,0.6587694,0.3693115,0.8904309,0.6022700,0.3682861
1,0.9551036,0.1970629,1.0000000,0.8976676,0.6501903,0.4078641,0.6106496,0.6775611,0.1536323
2,0.8680045,0.7271574,0.9687500,0.8693071,0.5869411,0.2132439,0.5717770,0.5277097,0.5488793
3,0.7253818,0.3013787,1.0000000,0.6819840,0.8747985,0.5001505,0.5356825,0.5481355,0.4753333
4,1.0000000,0.8343690,1.0000000,0.7906642,0.4927429,0.3051968,0.5507045,0.6549047,0.5929584
5,1.0000000,0.3078550,1.0000000,0.5952865,0.5402908,0.2442765,0.9437295,0.6094251,0.1154705
6,0.8144070,0.1836651,1.0000000,0.5500889,0.7507732,0.5461479,0.7851061,0.5261968,0.6621452
7,1.0000000,0.6913699,1.0000000,0.8815751,0.6793840,0.8132994,0.4409839,0.5806927,0.3799290
8,0.9904485,0.5989231,1.0000000,0.4510988,0.7249806,0.7228648,0.6241775,0.5885532,0.2029785
9,0.9606797,0.4297701,1.0000000,0.8843369,0.5242318,0.2480767,0.8304356,0.7806596,0.3388622
10,0.9806117,0.0499336,0.9687500,0.7600612,0.5624605,0.7269198,0.6312617,0.6160542,0.5004739
11,0.9557860,0.3619977,1.0000000,0.5671075,0.7454100,0.4074851,0.7631323,0.7080100,0.3585987
12,1.0000000,0.6253083,1.0000000,0.7261739,0.7209838,0.3825046,0.8217702,0.6658946,0.6748061
13,0.7254007,1.0000000,1.0000000,0.9182420,0.5477730,0.4572647,0.7632252,0.6051892,0.3429272
14,0.9864674,0.8528684,1.0000000,0.7595862,0.4884359,0.5613017,0.8053892,0.3248365,0.3602263
15,0.6564148,0.6483218,1.0000000,0.7883877,0.7110390,0.5782324,0.7463477,0.6313929,0.2834045
16,0.9286306,0.6399053,1.0000000,0.7252954,0.9075974,0.3210526,0.5160598,0.6611692,0.1207734
17,1.0000000,0.5268537,1.0000000,0.4915060,0.4366141,0.6046515,0.5109957,0.7429489,0.4496369
18,0.9893267,0.2500838,1.0000000,0.4244051,0.4583524,0.4215443,0.7308138,0.5759397,0.4341162
19,0.7871234,0.5817116,0.9687500,0.7540506,0.6034161,0.3673988,0.8892675,0.5964909,0.5352462
20,0.9496139,0.5086760,1.0000000,0.8407877,0.5423177,0.5312736,0.7238378,0.5851318,0.5045590
21,1.0000000,0.3561687,1.0000000,0.7798447,0.6742074,0.6048383,0.8283359,0.5688398,0.3064811
22,1.0000000,1.0000000,0.9687500,0.7428086,0.3672022,0.6989613,0.6456805,0.6786949,0.2916409
23,0.9863985,0.5651147,1.0000000,0.8786917,0.5346179,0.6614690,0.7656858,0.6835306,0.4920722
24,1.0000000,0.8258737,0.9687500,0.8100247,0.5728831,0.4351172,0.5858367,0.7283570,0.6775530
25,0.9769985,0.3486878,1.0000000,0.7486022,0.5079196,0.6063009,0.9098369,0.6567893,0.4758298
26,0.5899564,0.1927536,1.0000000,0.4609484,0.4469628,0.6528734,0.7864926,0.6429862,0.7317702
27,0.8723382,0.4468185,1.0000000,0.7458189,0.6244042,0.6870373,0.8719578,0.8127914,0.3591590
28,0.8409676,1.0000000,0.9687500,0.7111246,0.7885592,0.3232220,0.7597989,0.5874349,0.2765190
29,0.7639017,1.0000000,1.0000000,0.5855663,0.8716496,0.2490946,0.6686048,0.5601592,0.4030926
30,1.0000000,0.1266719,1.0000000,0.6936400,0.5262545,0.3403996,0.5081031,0.4727565,0.3453379
31,0.9890454,0.2487779,1.0000000,0.8215764,0.4233907,0.5710909,0.6583016,0.2762270,0.4095248
32,0.9470280,0.5032598,1.0000000,0.6657383,0.6716472,0.8219355,0.5664853,0.6476044,0.6562820
33,1.0000000,0.5583241,1.0000000,0.7111164,0.6031673,0.4277650,0.5035821,0.3422055,0.1964929
34,0.9690112,0.5995204,1.0000000,0.6549543,0.6228561,0.5712464,0.5683276,0.5189628,0.2042647
35,0.9897870,0.7095249,1.0000000,0.4791467,0.8338921,0.5546684,0.7495336,0.5851820,0.3149882
36,1.0000000,0.4691134,0.9687500,0.8200900,0.7171189,0.3720447,0.7182292,0.6039556,0.2805903
37,0.8443062,0.4649601,1.0000000,0.7336632,0.8338552,0.4359762,0.6498467,0.3972958,0.2414285
38,0.9671362,0.4486482,1.0000000,0.6570997,0.6714840,0.2612682,0.5612249,0.5449270,0.3879690
39,0.9509352,0.3862005,1.0000000,0.7905041,0.8467892,0.3013893,0.7309148,0.5150475,0.3561212
40,0.9571683,0.6304965,1.0000000,0.8165185,0.7371231,0.4478862,0.4530626,0.7486556,0.2449138
41,0.9889802,0.7699328,0.9687500,0.8680003,0.7775440,0.2797584,0.8492935,0.7592096,0.3531988
42,1.0000000,0.4588219,1.0000000,0.5992449,0.7136044,0.5712464,0.7383386,0.4280172,0.2609369
43,0.9815618,0.4753602,0.9687500,0.8759070,0.6221169,0.6786328,0.6661914,0.8677521,0.2330782
44,0.9060195,0.1051400,1.0000000,0.9181713,0.5522531,0.3451045,0.6056333,0.4864879,0.2557449
45,0.9317985,0.1620339,1.0000000,0.9079627,0.5942192,0.5196475,0.6132399,0.4489213,0.2994633
46,0.9609428,0.6977820,1.0000000,0.9235105,0.7023442,0.3268889,0.5810356,0.7184482,0.2983568
47,0.9817363,0.3690581,0.9687500,0.7981497,0.7498207,0.5607613,0.5787109,0.8732485,0.4518352
48,0.9443282,1.0000000,1.0000000,0.7430857,0.7497875,0.5849523,0.7531513,0.3935803,0.4549934
49,1.0000000,0.5838341,1.0000000,0.7898985,0.6422572,0.4069054,0.5007504,0.6365698,0.4696646
50,1.0000000,0.4871183,0.9687500,0.8553111,0.6061967,0.7424431,0.7562663,0.5447430,0.3880003
51,0.8588605,0.4137573,1.0000000,0.4592372,0.5477201,0.6461355,0.5705975,0.7949626,0.1794557
52,0.9902301,0.3526178,1.0000000,0.8204213,0.7123867,0.3464206,0.7714544,0.2521712,0.4651204
53,0.9904246,0.3791813,1.0000000,0.7165368,0.8074138,0.2699243,0.5319867,0.3143926,0.3259803
54,1.0000000,1.0000000,1.0000000,0.7517078,0.5718417,0.7423823,0.9194995,0.7195669,0.1958177
55,0.9398305,0.7741128,1.0000000,0.8230587,0.5908022,0.5286860,0.9322215,0.7310026,0.5799360
56,0.9658766,0.2188628,1.0000000,0.8388765,0.6426093,0.5096246,0.8037270,0.1955342,0.5075313
57,0.9477024,0.4397367,1.0000000,0.4693382,0.8830289,0.3330135,0.8486669,0.6447623,0.4331472
